SITECODE,SITE,SITELAT,SITELONG,COUNTRY,ECOREGION,SURVEYDATE,SURVEYID,DEPTH,WATER TEMPERATURE.F,pH,SALINITY (parts per 1000)
MIR-S15,Return Point,-42.62899,148.024307,Australia,Bassian,1/15/2012,912340048,5.1,79,7.8,35.9
BMP-S36,Honeysuckle Bay,-35.71223,150.27862,Australia,Cape Howe,1/26/2012,912340177,5.3,84,7.9,35.9
BMP-S36,Honeysuckle Bay,-35.71223,150.27862,Australia,Cape Howe,1/26/2012,912340178,5.2,73,8,35.1
BMP-S11,Tollgates Outer Mid Bay,-35.75073,150.25915,Australia,Cape Howe,1/26/2012,912340179,5.3,73,7.8,35.3
BMP-S11,Tollgates Outer Mid Bay,-35.75073,150.25915,Australia,Cape Howe,1/26/2012,912340180,5.2,77,8.1,35.4
BMP-S36,Honeysuckle Bay,-35.71223,150.27862,Australia,Cape Howe,1/26/2012,912340219,5,83,8.1,36.8
BMP-S36,Honeysuckle Bay,-35.71223,150.27862,Australia,Cape Howe,1/26/2012,912340220,5.1,80,7.9,35.3
BMP-S11,Tollgates Outer Mid Bay,-35.75073,150.25915,Australia,Cape Howe,1/26/2012,912340221,5,73,8.1,36.2
BMP-S11,Tollgates Outer Mid Bay,-35.75073,150.25915,Australia,Cape Howe,1/26/2012,912340222,5.1,77,7.8,35.4
PS21,Inner Light Rocks,-32.70947,152.16129,Australia,Manning-Hawkesbury,1/26/2012,912340262,5,83,8.1,35.1
ENC10,Rapid Head North,-35.51949,138.17718,Australia,South Australian Gulfs,1/31/2012,912340319,5,81,7.8,35.8
ENC10,Rapid Head North,-35.51949,138.17718,Australia,South Australian Gulfs,1/31/2012,912340320,5.1,79,8,36
ENC10,Rapid Head North,-35.51949,138.17718,Australia,South Australian Gulfs,1/31/2012,912340321,5.2,80,8,36.8
ENC10,Rapid Head North,-35.51949,138.17718,Australia,South Australian Gulfs,1/31/2012,912340322,5.3,79,8.1,35.3
ENC4,Lasseters Reef,-35.50838,138.21873,Australia,South Australian Gulfs,2/1/2012,912340326,3.5,75,8.1,35.1
ENC4,Lasseters Reef,-35.50838,138.21873,Australia,South Australian Gulfs,2/1/2012,912340327,5,73,8.2,36.3
ENC4,Lasseters Reef,-35.50838,138.21873,Australia,South Australian Gulfs,2/1/2012,912340328,5.1,74,8.2,35.5
ENC12,Haycock Point,-35.41506,138.32132,Australia,South Australian Gulfs,2/3/2012,912340341,5,84,7.8,34.3
ENC12,Haycock Point,-35.41506,138.32132,Australia,South Australian Gulfs,2/3/2012,912340342,5.1,73,8.1,36
ENC12,Haycock Point,-35.41506,138.32132,Australia,South Australian Gulfs,2/3/2012,912340343,5.2,77,7.9,36.4
ENC12,Haycock Point,-35.41506,138.32132,Australia,South Australian Gulfs,2/3/2012,912340344,5.3,76,7.9,34.7
PPH-S7,Merlin Inner,-38.2873349,144.6199981,Australia,Bassian,2/7/2012,912341924,5,83,7.8,36.2
PPH-S3,Pt Nepean Inner West,-38.30412315,144.655847,Australia,Bassian,2/7/2012,912341925,2,77,7.8,36.6
PPH-S7,Merlin Inner,-38.2873349,144.6199981,Australia,Bassian,2/7/2012,912341926,5.2,79,8,34.2
PPH-S7,Merlin Inner,-38.2873349,144.6199981,Australia,Bassian,2/7/2012,912341927,5.1,79,8.2,34.7
PPH-S3,Pt Nepean Inner West,-38.30412315,144.655847,Australia,Bassian,2/7/2012,912341928,2.2,74,8.1,35.9
PPH-S3,Pt Nepean Inner West,-38.30412315,144.655847,Australia,Bassian,2/7/2012,912341929,2.1,74,8.2,36.3
PPH-S3,Pt Nepean Inner West,-38.30412315,144.655847,Australia,Bassian,2/7/2012,912341956,2.3,74,8.2,35
PPH-S2,Pt Nepean offshore,-38.3020805,144.6586914,Australia,Bassian,2/8/2012,912341930,2,84,8,34.6
PPH-S8,Nepean Inner East,-38.30424852,144.6589647,Australia,Bassian,2/8/2012,912341931,2,75,7.8,36.9
PPH-S2,Pt Nepean offshore,-38.3020805,144.6586914,Australia,Bassian,2/8/2012,912341932,2.1,84,8.2,36
PPH-S2,Pt Nepean offshore,-38.3020805,144.6586914,Australia,Bassian,2/8/2012,912341933,2.2,84,7.9,36.1
PPH-S8,Nepean Inner East,-38.30424852,144.6589647,Australia,Bassian,2/8/2012,912341934,2.2,83,8,34.9
PPH-S8,Nepean Inner East,-38.30424852,144.6589647,Australia,Bassian,2/8/2012,912341935,2.1,84,8,35.9
PPH-S8,Nepean Inner East,-38.30424852,144.6589647,Australia,Bassian,2/8/2012,912341955,2.3,78,8.1,35.5
PPH-S2,Pt Nepean offshore,-38.3020805,144.6586914,Australia,Bassian,2/8/2012,912341957,2.3,75,7.8,36.5
PPH-S10,Merlan Outer,-38.29012,144.62258,Australia,Bassian,2/9/2012,912341936,7.1,77,8,34.5
PPH-S10,Merlan Outer,-38.29012,144.62258,Australia,Bassian,2/9/2012,912341937,7,73,8.2,34.6
PPH-S10,Merlan Outer,-38.29012,144.62258,Australia,Bassian,2/9/2012,912341954,7.3,80,7.9,36.8
PPH-S10,Merlan Outer,-38.29012,144.62258,Australia,Bassian,2/9/2012,912341960,7.2,73,7.8,35.9
PPH-S16,Kelp Bed Drift,-38.28302,144.63434,Australia,Bassian,2/10/2012,912341939,5,84,7.9,36.6
PPH-S16,Kelp Bed Drift,-38.28302,144.63434,Australia,Bassian,2/10/2012,912341940,5.1,81,8,35.9
PPH-S16,Kelp Bed Drift,-38.28302,144.63434,Australia,Bassian,2/10/2012,912341953,5.3,81,8,35.9
PPH-S6,Victory Shoal,-38.28017,144.62507,Australia,Bassian,2/11/2012,912341942,5,84,8.2,35.4
PPH-S17,Kelp Beds,-38.28473282,144.6365326,Australia,Bassian,2/11/2012,912341943,8,81,8.1,35.7
PPH-S6,Victory Shoal,-38.28017,144.62507,Australia,Bassian,2/11/2012,912341946,5.1,73,7.8,34.3
PPH-S17,Kelp Beds,-38.28473282,144.6365326,Australia,Bassian,2/11/2012,912341947,8.1,81,8,36.8
PPH-S6,Victory Shoal,-38.28017,144.62507,Australia,Bassian,2/11/2012,912341959,5.3,73,8.1,35.9
SMP1,MRC2,-32.37526,115.68672,Australia,Leeuwin,2/11/2012,912342524,3,78,8.2,36.2
SMP2,MRSPZ1,-32.35994,115.68916,Australia,Leeuwin,2/11/2012,912342525,4,78,8,36.2
SMP1,MRC2,-32.37526,115.68672,Australia,Leeuwin,2/11/2012,912342534,4,76,8,35.8
SMP2,MRSPZ1,-32.35994,115.68916,Australia,Leeuwin,2/11/2012,912342535,3.5,81,8.2,36.4
RSA1,Windmill,-34.201356,18.45738,South Africa,Agulhas Bank,2/12/2012,912341766,5,82,7.8,34.7
RSA1,Windmill,-34.201356,18.45738,South Africa,Agulhas Bank,2/12/2012,912341767,5.1,84,8,36.2
RSA1,Windmill,-34.201356,18.45738,South Africa,Agulhas Bank,2/12/2012,912341768,5.2,81,7.9,34.6
PPH-S4,Sth Channel Fort,-38.30691797,144.8010236,Australia,Bassian,2/12/2012,912341948,2,76,8,34.5
PPH-S1,Point Franklin,-38.317301,144.717252,Australia,Bassian,2/12/2012,912341949,2.1,79,7.9,34.4
PPH-S4,Sth Channel Fort,-38.30691797,144.8010236,Australia,Bassian,2/12/2012,912341950,2.1,83,7.8,36.7
PPH-S1,Point Franklin,-38.317301,144.717252,Australia,Bassian,2/12/2012,912341951,2,77,8.1,35.7
CAN19,Tabaiba Norte,28.4013,-16.3312,Spain,Azores Canaries Madeira,2/12/2012,912342050,3.1,73,8.1,35.4
CAN19,Tabaiba Norte,28.4013,-16.3312,Spain,Azores Canaries Madeira,2/12/2012,912342051,3,84,8.1,34
RSA2,Pyramid Rock,-34.23791,18.47747,South Africa,Agulhas Bank,2/13/2012,912341773,9,80,8,35.2
RSA2,Pyramid Rock,-34.23791,18.47747,South Africa,Agulhas Bank,2/13/2012,912341774,9.1,84,7.8,35.4
RSA3,Castle Pt,-34.23999,18.47814,South Africa,Agulhas Bank,2/13/2012,912341775,9.9,82,8.1,36
RSA3,Castle Pt,-34.23999,18.47814,South Africa,Agulhas Bank,2/13/2012,912342192,10,76,8.1,37
RSA4,Windmill North,-34.20011,18.45703,South Africa,Agulhas Bank,2/14/2012,912341776,3,84,8,36
RSA4,Windmill North,-34.20011,18.45703,South Africa,Agulhas Bank,2/14/2012,912341777,3.1,80,7.9,34.3
RSA4,Windmill North,-34.20011,18.45703,South Africa,Agulhas Bank,2/14/2012,912341778,6,78,8,36.7
RSA4,Windmill North,-34.20011,18.45703,South Africa,Agulhas Bank,2/14/2012,912341779,6.5,74,8.1,37
RSA5,Batsata Maze,-34.27528333,18.48361667,South Africa,Agulhas Bank,2/15/2012,912341780,16,81,7.9,34.7
RSA5,Batsata Maze,-34.27528333,18.48361667,South Africa,Agulhas Bank,2/15/2012,912341781,18,77,8.2,34.2
RSA6,Pietermaritsberg Wreck,-34.22171667,18.47441667,South Africa,Agulhas Bank,2/15/2012,912341782,17.5,80,7.8,34.8
RSA7,Rheeders Reef,-34.02777,23.91403,South Africa,Agulhas Bank,2/17/2012,912341783,14.5,79,7.8,36.4
RSA7,Rheeders Reef,-34.02777,23.91403,South Africa,Agulhas Bank,2/17/2012,912341784,15,74,8.2,36
RSA7,Rheeders Reef,-34.02777,23.91403,South Africa,Agulhas Bank,2/17/2012,912341785,15.1,80,8.2,36.3
ETP160,El Arrecife,4.004657,-81.604326,Colombia,Panama Bight,2/19/2012,912342173,14,80,7.8,34.9
ETP160,El Arrecife,4.004657,-81.604326,Colombia,Panama Bight,2/19/2012,912342174,6.5,78,8,34.7
ETP192,Pared Naufrago,4.00831,-81.606025,Colombia,Panama Bight,2/19/2012,912342180,6,83,8,35.6
ETP192,Pared Naufrago,4.00831,-81.606025,Colombia,Panama Bight,2/19/2012,912342181,15,80,8.1,34.5
MPL8,LaCara,4.00738,-81.60432,Colombia,Panama Bight,2/19/2012,912342184,15,81,8.1,36.3
LHI22,Georges Bay,-31.56557,159.09975,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340446,6,83,8.1,34.3
LHI22,Georges Bay,-31.56557,159.09975,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340447,9,82,8.1,35.7
LHI10,Noddy Island,-31.50197,159.06513,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340448,5,76,7.9,34
LHI10,Noddy Island,-31.50197,159.06513,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340449,8,76,8.2,34.1
LHI10,Noddy Island,-31.50197,159.06513,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340450,12.3,84,8,36.7
LHI21,Big Slope,-31.5954,159.07875,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340451,10.5,74,7.8,36.6
LHI21,Big Slope,-31.5954,159.07875,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340452,11.5,74,8.1,37
LHI9,Ruperts Reef,-31.49935,159.06494,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340453,11,74,7.8,35.5
LHI9,Ruperts Reef,-31.49935,159.06494,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340454,12,73,8,36.7
LHI9,Ruperts Reef,-31.49935,159.06494,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340455,14,77,7.8,34.9
RSA11,Storm River Mouth Outer,-34.02306,23.900795,South Africa,Agulhas Bank,2/20/2012,912341771,5.5,78,7.8,37
RSA11,Storm River Mouth Outer,-34.02306,23.900795,South Africa,Agulhas Bank,2/20/2012,912341772,6,82,7.9,34.1
RSA8,Storm River Mouth,-34.0225,23.89925,South Africa,Agulhas Bank,2/20/2012,912341786,3,74,8,34.8
RSA8,Storm River Mouth,-34.0225,23.89925,South Africa,Agulhas Bank,2/20/2012,912341787,5,74,7.9,34.6
ETP179,La Nevera,4.001618,-81.611326,Colombia,Panama Bight,2/20/2012,912342176,6,78,7.8,36.9
ETP179,La Nevera,4.001618,-81.611326,Colombia,Panama Bight,2/20/2012,912342177,16,84,8.2,35.1
ETP180,La Nevera Sur,3.9997666,-81.614356,Colombia,Panama Bight,2/20/2012,912342178,7,74,8,36.8
ETP180,La Nevera Sur,3.9997666,-81.614356,Colombia,Panama Bight,2/20/2012,912342179,14,82,8.2,36.4
LHI36,Stephen's Hole,-31.53225,159.05403,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340460,1.5,81,7.8,35.5
LHI36,Stephen's Hole,-31.53225,159.05403,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340461,2,83,7.8,36.3
LHI5,Comets Hole,-31.53908,159.06543,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340464,2,83,7.8,35.5
LHI5,Comets Hole,-31.53908,159.06543,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340465,4,82,7.8,34.1
LHI6,Comets Hole,-31.53908,159.06543,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340466,2,83,7.9,35
LHI6,Comets Hole,-31.53908,159.06543,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340467,4,75,7.9,35.4
RSA10,Beacon Island,-34.05914,23.38333,South Africa,Agulhas Bank,2/21/2012,912341769,6,82,7.9,36.1
RSA10,Beacon Island,-34.05914,23.38333,South Africa,Agulhas Bank,2/21/2012,912341770,9,83,8.1,34.1
RSA9,Natures Valley,-33.98909,23.54926,South Africa,Agulhas Bank,2/21/2012,912341788,4.5,78,8.2,34.9
MPL6,Pared del Aguila,4.00039,-81.60784,Colombia,Panama Bight,2/21/2012,912342182,7.5,79,8.1,35.2
MPL7,Gemelos,3.99869,-81.61169,Colombia,Panama Bight,2/21/2012,912342183,15,76,8,34.5
LHI33,Signal Point,-31.52736,159.05983,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340468,0.4,84,7.9,36.4
LHI33,Signal Point,-31.52736,159.05983,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340469,0.5,76,7.8,37
LHI35,Middle Beach,-31.5231,159.07723,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340472,8.1,78,8.2,37
LHI35,Middle Beach,-31.5231,159.07723,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340473,9,74,8.2,35
SMP4,PSZ2A,-32.27095,115.68316,Australia,Leeuwin,2/22/2012,912342527,4,76,8.1,35.1
LHI20,Sugarloaf West,-31.50414,159.06679,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340478,5,77,7.9,36
LHI20,Sugarloaf West,-31.50414,159.06679,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340479,8,73,8.1,36.4
LHI23,Boat Harbour NW,-31.55782,159.09852,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340480,7.5,77,7.8,35.1
LHI23,Boat Harbour NW,-31.55782,159.09852,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340481,8.5,75,8.2,34.7
LHI37,Malabar 2,-31.5113,159.05615,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340484,10,76,8.1,35.9
LHI37,Malabar 2,-31.5113,159.05615,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340485,11,81,8.1,35.8
LHI46,Mutton Bird Island,-31.542183,159.10646,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340486,8,74,7.9,35.1
LHI46,Mutton Bird Island,-31.542183,159.10646,Australia,Lord Howe and Norfolk Islands,2/23/2012,912340487,8.1,76,7.8,35.3
LHI1,North Bommie,-31.52379,159.03913,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340488,11,81,7.8,34.5
LHI1,North Bommie,-31.52379,159.03913,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340489,14,84,7.8,36.5
LHI18,Keyhole North,-31.49747,159.06767,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340490,7,84,7.9,35.8
LHI18,Keyhole North,-31.49747,159.06767,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340491,13,74,7.8,34.6
LHI2,North Bommie 2,-31.52352,159.04141,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340492,4,74,7.9,36.5
LHI2,North Bommie 2,-31.52352,159.04141,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340493,5,80,7.8,35.5
LHI28,Old Gulch N,-31.51293,159.0428,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340494,6,75,8.1,37
LHI28,Old Gulch N,-31.51293,159.0428,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340495,11,84,8.2,36.6
LHI29,Old Gulch,-31.51293,159.0428,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340496,5,78,8.2,34.6
LHI29,Old Gulch,-31.51293,159.0428,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340497,12,76,7.9,34
LHI44,Old Gultch West,-31.51272,159.04262,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340498,5,77,8.1,35.2
LHI44,Old Gultch West,-31.51272,159.04262,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340499,10,82,7.9,35.3
LHI48,Malabar West,-31.51139,159.05416,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340500,10,73,7.9,34.5
LHI48,Malabar West,-31.51139,159.05416,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340501,17,84,8.1,36.3
CAN20,Tabaiba Sur,28.4009,-16.332,Spain,Azores Canaries Madeira,2/24/2012,912342053,3.4,82,7.9,34.4
CAN20,Tabaiba Sur,28.4009,-16.332,Spain,Azores Canaries Madeira,2/24/2012,912342054,5,74,8,35.1
LHI11,Little Slope,-31.58355,159.06596,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340502,11,80,7.8,35.3
LHI11,Little Slope,-31.58355,159.06596,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340503,14,80,8,36.2
LHI12,Little Slope,-31.58355,159.06596,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340504,5,75,8,35.8
LHI12,Little Slope,-31.58355,159.06596,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340505,8,73,8,37
LHI13,Little Island,-31.57082,159.06824,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340506,8,76,8.1,34.3
LHI13,Little Island,-31.57082,159.06824,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340507,9,76,7.8,35.2
LHI3,Erscotts Blind Passage,-31.54974,159.06295,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340508,5,73,8,35.3
LHI3,Erscotts Blind Passage,-31.54974,159.06295,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340509,8,77,7.9,34.6
LHI4,Erscotts Blind Passage,-31.54974,159.06295,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340512,2,75,7.8,37
LHI4,Erscotts Blind Passage,-31.54974,159.06295,Australia,Lord Howe and Norfolk Islands,2/25/2012,912340513,4,80,8,35.6
BRA1,PAB04,-17.959116,-38.655646,Brazil,Eastern Brazil,2/26/2012,912341789,9,75,8.2,34.9
BRA1,PAB04,-17.959116,-38.655646,Brazil,Eastern Brazil,2/26/2012,912341790,10.5,73,7.8,35.9
LHI14,Algal Hole North,-31.56235,159.06843,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340516,7,81,8.1,34
LHI14,Algal Hole North,-31.56235,159.06843,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340517,8,83,7.9,34
LHI15,Algal Hole South,-31.56469,159.07015,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340518,4.5,82,7.8,35.1
LHI15,Algal Hole South,-31.56469,159.07015,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340519,5.5,76,8.1,36.2
LHI24,Phillip Rock North,-31.51721,159.0343,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340520,15,74,7.9,36.6
LHI24,Phillip Rock North,-31.51721,159.0343,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340521,20,79,7.9,37
LHI25,Phillip Rock South,-31.51721,159.0343,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340522,6,84,7.8,35.3
LHI25,Phillip Rock South,-31.51721,159.0343,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340523,10,78,8,34.8
LHI50,Le Merthe Hole,-31.52979,159.05013,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340524,3,82,8.1,34.5
LHI50,Le Merthe Hole,-31.52979,159.05013,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340525,3.1,75,8.2,35.4
LHI50,Le Merthe Hole,-31.52979,159.05013,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340526,4,73,7.9,35.7
LHI50,Le Merthe Hole,-31.52979,159.05013,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340527,11,74,8.1,35.4
LHI7,Erscotts Passage South,-31.55193,159.06731,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340528,6,79,8.1,35.3
LHI7,Erscotts Passage South,-31.55193,159.06731,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340529,8,74,7.9,35.1
LHI8,Erscotts Passage South,-31.55193,159.06731,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340530,2,81,8.2,36.5
LHI8,Erscotts Passage South,-31.55193,159.06731,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340531,5,74,8.2,36.5
BRA2,PAB03,-17.99809,-38.671337,Brazil,Eastern Brazil,2/27/2012,912341793,7,83,8.2,35.7
BRA2,PAB03,-17.99809,-38.671337,Brazil,Eastern Brazil,2/27/2012,912341794,8.5,78,7.8,36.2
LHI16,Rabbit Island,-31.53915,159.05341,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340532,8,75,8.1,34.2
LHI16,Rabbit Island,-31.53915,159.05341,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340533,9,79,8.2,36.1
LHI16,Rabbit Island,-31.53915,159.05341,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340534,10,76,7.9,36.8
LHI16,Rabbit Island,-31.53915,159.05341,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340535,14,83,8.2,34.4
LHI17,North Head inside,-31.52289,159.04014,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340536,3.1,75,7.8,36.2
LHI17,North Head inside,-31.52289,159.04014,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340537,4,77,8.2,35.9
LHI17,North Head inside,-31.52289,159.04014,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340538,7,84,8,34.3
LHI17,North Head inside,-31.52289,159.04014,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340539,10,76,8.2,36.5
LHI31,Wheatsheaf,-31.75636,159.23627,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340540,12,84,7.9,34.8
LHI31,Wheatsheaf,-31.75636,159.23627,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340541,18,78,8.2,35.5
LHI32,Observatory,-31.75067,159.23682,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340542,10,81,8,36.8
LHI32,Observatory,-31.75067,159.23682,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340543,22,84,8.2,36.4
LHI41,Stephen's Hole NE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340544,2.1,74,7.9,36.5
LHI41,Stephen's Hole NE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340545,3,73,8.2,35.7
BRA3,Lighthouse Santa Barbara,-17.96548,-38.69404,Brazil,Eastern Brazil,2/28/2012,912341795,6,80,8,35.4
BRA3,Lighthouse Santa Barbara,-17.96548,-38.69404,Brazil,Eastern Brazil,2/28/2012,912341796,4,76,8.2,35.7
BRA4,PAB2,-17.98364,-38.667727,Brazil,Eastern Brazil,2/28/2012,912341797,10,80,8,35.2
BRA4,PAB2,-17.98364,-38.667727,Brazil,Eastern Brazil,2/28/2012,912341798,7,78,8.1,37
LHI42,Stephen's Hole SE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340546,2,79,8.1,36.9
LHI42,Stephen's Hole SE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340547,3.5,82,7.8,37
LHI49,Erscotts Hole,-31.54666,159.06128,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340548,2,83,8.2,36.2
LHI49,Erscotts Hole,-31.54666,159.06128,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340549,3,76,8.1,35.6
LHI49,Erscotts Hole,-31.54666,159.06128,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340550,3.1,77,8.1,35.7
BRA5,Juarita Isla,-17.96062,-38.69363,Brazil,Eastern Brazil,2/29/2012,912341799,5,81,8,34.4
BRA5,Juarita Isla,-17.96062,-38.69363,Brazil,Eastern Brazil,2/29/2012,912341800,9,82,7.9,35.3
BRA6,Isla Santa Barbara,-17.96253,-38.6964,Brazil,Eastern Brazil,2/29/2012,912341801,4.5,78,7.9,35.6
BRA6,Isla Santa Barbara,-17.96253,-38.6964,Brazil,Eastern Brazil,2/29/2012,912341802,3.5,83,7.8,34.1
LHI43,South East Rock,-31.7875,159.28145,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340551,7,74,8.1,34.6
LHI43,South East Rock,-31.7875,159.28145,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340552,12,80,8.1,36.4
LHI43,South East Rock,-31.7875,159.28145,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340553,14,80,8.1,36.2
LHI51,Pyramid South Bommie,-31.759199,159.256792,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340554,7,83,7.8,34.4
LHI51,Pyramid South Bommie,-31.759199,159.256792,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340555,10,73,7.8,34.5
LHI51,Pyramid South Bommie,-31.759199,159.256792,Australia,Lord Howe and Norfolk Islands,3/1/2012,912340556,12,76,7.8,34.5
BRA7,TIM2,-17.47842,-39.028083,Brazil,Eastern Brazil,3/1/2012,912341803,10,79,8.2,35.4
BRA7,TIM2,-17.47842,-39.028083,Brazil,Eastern Brazil,3/1/2012,912341804,6,78,8.1,36.3
BRA7,TIM2,-17.47842,-39.028083,Brazil,Eastern Brazil,3/1/2012,912341805,8,81,8,34.5
BRA8,Near ARENG,-17.66486,-38.99882,Brazil,Eastern Brazil,3/2/2012,912341807,5,84,8.1,35.7
BRA8,Near ARENG,-17.66486,-38.99882,Brazil,Eastern Brazil,3/2/2012,912341808,9,84,8.1,36.8
BRA9,ARENG,-17.666638,-38.997194,Brazil,Eastern Brazil,3/2/2012,912341809,5,81,7.8,35.4
BRA9,ARENG,-17.666638,-38.997194,Brazil,Eastern Brazil,3/2/2012,912341810,6,77,7.9,35.7
BRA10,PA1,-17.699417,-38.94211,Brazil,Eastern Brazil,3/3/2012,912341791,3,81,8,35.3
BRA10,PA1,-17.699417,-38.94211,Brazil,Eastern Brazil,3/3/2012,912341792,4,73,7.8,37
CAN21,Puertito de G??mar,28.294517,-16.37373,Spain,Azores Canaries Madeira,3/3/2012,912342055,2.1,81,8.1,36.1
CAN21,Puertito de G??mar,28.294517,-16.37373,Spain,Azores Canaries Madeira,3/3/2012,912342056,3.5,75,8,34.7
CAN21,Puertito de G??mar,28.294517,-16.37373,Spain,Azores Canaries Madeira,3/3/2012,912342057,2,74,8.1,36.9
CAN21,Puertito de G??mar,28.294517,-16.37373,Spain,Azores Canaries Madeira,3/3/2012,912342058,4,78,7.9,36.1
SYD12,Oak Park,-34.06999,151.15745,Australia,Manning-Hawkesbury,3/16/2012,10000044,5,73,7.8,34.1
