event_uuid,locationID,locality,decimalLatitude,decimalLongitude,country,higherGeography,eventDate,fieldNumber,minimumDepthInMeters,WATER.TEMPERATURE.F,WATER.TEMPERATURE.F_detBy,WATER.TEMPERATURE.F_unit,WATER.TEMPERATURE.F_accuracy,WATER.TEMPERATURE.F_method,pH,pH_detBy,pH_unit,pH_accuracy,pH_detDate,pH_method,pH_remarks,SALINITY.parts.per.1000,SALINITY.parts.per.1000_detBy,SALINITY.parts.per.1000_unit,SALINITY.parts.per.1000_accuracy,SALINITY.parts.per.1000_detDate,SALINITY.parts.per.1000_method,SALINITY.parts.per.1000_remarks
8cda0913-7a68-11e6-bb23-23fbc77e3390,BMP-S30,Montague Is East,-36.2485,150.22827,Australia,Cape Howe,5/20/2011,2002832,10.1,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8ce88b24-7a68-11e6-bb23-23fbc77e3390,PAC29,Ofu Harbour entrance N,-14.15962,-169.68162,American Samoa,Samoa Islands,8/18/2012,912341148,8,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8ce975b2-7a68-11e6-bb23-23fbc77e3390,CS5,Paget Cay South East,-19.25323,152.3482,Australia,Coral Sea,9/11/2012,912342244,4.5,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ced46eb-7a68-11e6-bb23-23fbc77e3390,KER6,"Macauley Island, SW",-30.23757,-178.43808,New Zealand,Kermadec Island,12/30/2012,912342407,14,81,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cd0b89f-7a68-11e6-bb23-23fbc77e3390,NMP7,Monck Head Sth,-23.16489,113.76611,Australia,Ningaloo,5/27/2010,6002184,4.2,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cc8efa7-7a68-11e6-bb23-23fbc77e3390,NSW15,Moon Island South,-33.09081,151.66519,Australia,Manning-Hawkesbury,6/6/2009,2001798,14,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cca9da7-7a68-11e6-bb23-23fbc77e3390,PPB24,Outer Springs Reef,-38.277716,144.62365,Australia,Bassian,9/12/2009,3000024,3.5,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8ce0c183-7a68-11e6-bb23-23fbc77e3390,LHI21,Big Slope,-31.5954,159.07875,Australia,Lord Howe and Norfolk Islands,2/20/2012,912340451,10.5,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8ce7c7a8-7a68-11e6-bb23-23fbc77e3390,PAC11,"Big Passage middle mooring, Palmerston",-18.0483,-163.19341,Cook Islands,Southern Cook/Austral Islands,8/4/2012,912341111,9,82,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce15ddd-7a68-11e6-bb23-23fbc77e3390,LHI18,Keyhole North,-31.49747,159.06767,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340491,13,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.6,QQ,ppt,0.1,NA,NA,NA
8cd610c3-7a68-11e6-bb23-23fbc77e3390,ENC7,Carrickalinga Head,-35.3987,138.33494,Australia,South Australian Gulfs,2/1/2011,5002365,4.9,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cbf029c-7a68-11e6-bb23-23fbc77e3390,TAS55,Slopen I,-42.941883,147.642489,Australia,Bassian,1/7/2008,7000617,6,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8cc8051b-7a68-11e6-bb23-23fbc77e3390,PS1,NE North Rock,-32.59917,152.32404,Australia,Manning-Hawkesbury,5/8/2009,2001041,8.5,75,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ce5cb7e-7a68-11e6-bb23-23fbc77e3390,RI9,Armstrong Bay,-31.9902,115.5047,Australia,Leeuwin,5/27/2012,10000002,2.5,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cd39f52-7a68-11e6-bb23-23fbc77e3390,QLD18,Alcyonaria Point,-20.06494,148.92328,Australia,Central and Southern Great Barrier Reef,7/14/2010,4000851,8.8,82,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cbf50d3-7a68-11e6-bb23-23fbc77e3390,ENC8,Carrickalinga (toilet),-35.424449,138.319015,Australia,South Australian Gulfs,2/5/2008,5000354,6,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce35a06-7a68-11e6-bb23-23fbc77e3390,EI12,Hanga Roa Sth Easter Island,-27.14813,-109.43549,Chile,Easter Island,4/3/2012,912342103,8,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cf0f11a-7a68-11e6-bb23-23fbc77e3390,KG-S1,Erith Island North East,-39.44067001,147.2971039,Australia,Cape Howe,3/29/2013,912342536,10.1,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cc1c26d-7a68-11e6-bb23-23fbc77e3390,ETP175,Islote Sucre,-1.471281667,-80.78385833,Ecuador,Guayaquil,9/15/2008,593003517,5,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce9c3dc-7a68-11e6-bb23-23fbc77e3390,PAC66,North Minerva Reef outside pass,-23.62661,-178.93747,Tonga,Fiji Islands,9/19/2012,912341217,16,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8ce68ef3-7a68-11e6-bb23-23fbc77e3390,FP49,Fakarava Sth Cardinal,-16.50639,-145.46147,French Polynesia,Tuamotus,6/19/2012,912342141,4.5,75,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8ce815d3-7a68-11e6-bb23-23fbc77e3390,PAC14,South Manta Reef,-13.25131,-163.1132,Cook Islands,Phoenix/Tokelau/Northern Cook Islands,8/7/2012,912341118,12,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8ce99cc1-7a68-11e6-bb23-23fbc77e3390,PAC60,Euaiki2,-21.10966,-174.97932,Tonga,Tonga Islands,9/15/2012,912341205,4,83,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cdacc91-7a68-11e6-bb23-23fbc77e3390,ETP89,Jicar?n Noroeste,7.29649,-81.82322,Panama,Nicoya,6/3/2011,507003879,5,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cdc5378-7a68-11e6-bb23-23fbc77e3390,RED3,Small Habili,23.427283,35.876583,Egypt,Northern and Central Red Sea,8/1/2011,20003007,8,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.6,QQ,ppt,0.1,NA,NA,NA
8cd21871-7a68-11e6-bb23-23fbc77e3390,QLD21,Horseshoe Bay,-19.9783,148.26147,Australia,Central and Southern Great Barrier Reef,6/29/2010,4000838,3.2,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cec0e3a-7a68-11e6-bb23-23fbc77e3390,PAC139,Crater Bay,-37.28588,176.27328,New Zealand,Northeastern New Zealand,11/16/2012,912342854,8,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cdb9008-7a68-11e6-bb23-23fbc77e3390,BMP29,Broulee Headland East,-35.862,150.18527,Australia,Cape Howe,6/26/2011,2002813,5,78,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cbe6642-7a68-11e6-bb23-23fbc77e3390,ETP78,Roca Prosper,7.7762,-81.760017,Panama,Nicoya,3/24/2007,507003581,15,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc4a877-7a68-11e6-bb23-23fbc77e3390,NI9,Emily Bay,-29.06141,167.96094,Australia,Lord Howe and Norfolk Islands,2/4/2009,2001832,1.5,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ce8d94a-7a68-11e6-bb23-23fbc77e3390,PAC41,Rose Atoll north point,-14.53066,-168.15526,American Samoa,Samoa Islands,8/23/2012,912341171,6,77,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cc348a3-7a68-11e6-bb23-23fbc77e3390,BR7,Sth Pinnacle Beware Reef,-37.82491,148.79058,Australia,Cape Howe,12/12/2008,3000028,13,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8ccd83c0-7a68-11e6-bb23-23fbc77e3390,LHI34,Neds Beach,-31.5134,159.06903,Australia,Lord Howe and Norfolk Islands,2/12/2010,2001709,11,77,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8ce15de4-7a68-11e6-bb23-23fbc77e3390,LHI44,Old Gultch West,-31.51272,159.04262,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340498,5,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd797ac-7a68-11e6-bb23-23fbc77e3390,CAR22,Porvenir2,9.55877,-78.95136,Panama,Southwestern Caribbean,3/27/2011,1003688,2.8,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8ce41d81-7a68-11e6-bb23-23fbc77e3390,HUINAY1,Punta Huinay,-42.37483,-72.42709,Chile,Chiloense,4/21/2012,912341899,16,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cd3c66d-7a68-11e6-bb23-23fbc77e3390,MBMP2,Shag Rock,-27.41351,153.52519,Australia,Tweed-Moreton,7/21/2010,4000808,5.9,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cebbffc-7a68-11e6-bb23-23fbc77e3390,PAC126,Martin's Rock,-36.26729,174.78468,New Zealand,Northeastern New Zealand,11/10/2012,912342829,11,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cda574c-7a68-11e6-bb23-23fbc77e3390,ETP66,Secas O,7.97507,-82.0184,Panama,Nicoya,5/25/2011,507003855,5,81,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cef4316-7a68-11e6-bb23-23fbc77e3390,PD-S23,"Inner Saddle Bight Middle Reef, 10m",-43.30252075,145.9028473,Australia,Bassian,2/19/2013,912342635,10,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8cce4728-7a68-11e6-bb23-23fbc77e3390,SYD8,Shark Island SE,-33.85966,151.25916,Australia,Manning-Hawkesbury,2/23/2010,2001930,2.5,73,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8cdec558-7a68-11e6-bb23-23fbc77e3390,BMP-S14,West Longnose Point,-35.83457,150.20885,Australia,Cape Howe,12/18/2011,912340163,5.2,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8cd0dfaf-7a68-11e6-bb23-23fbc77e3390,NMP16,Nth Muiron,-21.64135,114.35673,Australia,Exmouth to Broome,5/30/2010,6002173,8.5,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8cddb3b9-7a68-11e6-bb23-23fbc77e3390,PNG7,Restorf Island,-5.233865,150.102617,Papua New Guinea,Bismarck Sea,10/28/2011,912342388,1.5,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cde28fb-7a68-11e6-bb23-23fbc77e3390,BMP-S18,Yellow Rock,-35.72811,150.26449,Australia,Cape Howe,11/28/2011,912340196,10.1,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ccaebe5-7a68-11e6-bb23-23fbc77e3390,NT4,Stevens Rock,-12.4847,130.7854,Australia,Bonaparte Coast,10/28/2009,8000660,7.5,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8ccd5ca0-7a68-11e6-bb23-23fbc77e3390,DE49,Bellerieve/Howrah Bluff,-42.88249,147.38543,Australia,Bassian,2/4/2010,7000511,5.2,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ce7eec1-7a68-11e6-bb23-23fbc77e3390,CAN38,Faro de Fuencaliente,28.4553,-17.8444,Spain,Azores Canaries Madeira,8/7/2012,912340418,3.4,76,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cdc536f-7a68-11e6-bb23-23fbc77e3390,MED21,Cap du Troc,42.480223,3.145764,France,Western Mediterranean,7/21/2011,33003928,7.5,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cd2dbe2-7a68-11e6-bb23-23fbc77e3390,COR11,Hastings Reef,-16.52825,145.99349,Australia,Central and Southern Great Barrier Reef,7/5/2010,4000681,7,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cd96cb4-7a68-11e6-bb23-23fbc77e3390,ETP32,Bah?a Carrillo 2 (NW),9.8652,-85.49651,Costa Rica,Nicoya,5/6/2011,506003824,4.2,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cf07c04-7a68-11e6-bb23-23fbc77e3390,KG-S17,Dover Island (West Coast),-39.46530151,147.2870789,Australia,Cape Howe,3/27/2013,912342577,10.1,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8ce0e89b-7a68-11e6-bb23-23fbc77e3390,ETP179,La Nevera,4.001618,-81.611326,Colombia,Panama Bight,2/20/2012,912342176,6,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8ced6e02-7a68-11e6-bb23-23fbc77e3390,KER9,Te Konui Pt,-29.28075,-177.89578,New Zealand,Kermadec Island,12/31/2012,912342420,13,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cc5e1db-7a68-11e6-bb23-23fbc77e3390,SA17,Wayne s World,-32.90586,134.07337,Australia,South Australian Gulfs,2/27/2009,5000382,9,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cd2dbe1-7a68-11e6-bb23-23fbc77e3390,COR11,Hastings Reef,-16.52825,145.99349,Australia,Central and Southern Great Barrier Reef,7/5/2010,4000680,6,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ceaae6c-7a68-11e6-bb23-23fbc77e3390,PAC96,Goat Island Table Top,-36.26928,174.80469,New Zealand,Northeastern New Zealand,10/16/2012,912342776,8,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd85b1b-7a68-11e6-bb23-23fbc77e3390,JBMP-S1,Captains Pt,-35.12096787,150.7078857,Australia,Cape Howe,4/15/2011,2002685,5,83,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.6,QQ,ppt,0.1,NA,NA,NA
8cbdc9ed-7a68-11e6-bb23-23fbc77e3390,ETP19,Atrevido,5.52842,-87.02996,Costa Rica,Cocos Islands,9/3/2006,506003338,15,73,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd1f154-7a68-11e6-bb23-23fbc77e3390,QLD24,Smith Is SW,-18.03954,146.20022,Australia,Central and Southern Great Barrier Reef,6/27/2010,4000791,4.2,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8cdacc92-7a68-11e6-bb23-23fbc77e3390,ETP90,Jicaron Este,7.2661167,-81.78305,Panama,Nicoya,6/3/2011,507003880,3.5,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8cea6038-7a68-11e6-bb23-23fbc77e3390,PAC85,HMNZS Canterbury wreck,-35.19391,174.29393,New Zealand,Northeastern New Zealand,10/10/2012,912342754,27,79,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8ce2bdb2-7a68-11e6-bb23-23fbc77e3390,EI5,South West Point,-26.47167,-105.36776,Chile,Easter Island,3/25/2012,912341811,17,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ccc4afe-7a68-11e6-bb23-23fbc77e3390,SYD43,Grotto Point Lighthouse,-33.81848,151.26069,Australia,Manning-Hawkesbury,12/12/2009,2000973,7,81,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cd2b4cd-7a68-11e6-bb23-23fbc77e3390,QLD37,Mandalbi-Bellaleea,-16.41361,139.63389,Australia,Arnhem Coast to Gulf of Carpenteria,7/4/2010,4000823,5,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ce5563d-7a68-11e6-bb23-23fbc77e3390,SEY9,Fishermans Cove,-4.61066,55.41761,Seychelles,Seychelles,5/18/2012,912340381,8,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce5cb86-7a68-11e6-bb23-23fbc77e3390,TZN1,Hulls Rocks,-10.19475,40.14412,Tanzania,East African Coral Coast,5/27/2012,912340385,10,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ccaebeb-7a68-11e6-bb23-23fbc77e3390,DE1,Triworks Reef,-42.94026,147.4089,Australia,Bassian,11/13/2009,7000427,5,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cdc054a-7a68-11e6-bb23-23fbc77e3390,MED13,Anse de Peyrefite,42.461815,3.161348,France,Western Mediterranean,7/15/2011,33003920,5,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cdcf04c-7a68-11e6-bb23-23fbc77e3390,UK2,Big Green Carr,55.90013,-2.12728,United Kingdom,North Sea,9/23/2011,44003937,9,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8ce88b21-7a68-11e6-bb23-23fbc77e3390,PAC28,Foisia Island W,-14.16807,-169.68574,American Samoa,Samoa Islands,8/18/2012,912341145,6,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8ccfa6fa-7a68-11e6-bb23-23fbc77e3390,JBMP-S13,Montagu Point,-35.0270844,150.7756805,Australia,Cape Howe,3/29/2010,2001478,5.1,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ceecdfe-7a68-11e6-bb23-23fbc77e3390,PD-S21,Muttonbird Island South,-43.42176819,145.9696198,Australia,Bassian,2/16/2013,912342607,10,75,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cbe180f-7a68-11e6-bb23-23fbc77e3390,ETP194,Pared Naufrago Sur,4.007872,-81.60659,Colombia,Panama Bight,12/7/2006,57003313,14,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cc2d358-7a68-11e6-bb23-23fbc77e3390,NSW2,Bitangabee Bay mouth S,-37.21887,150.02433,Australia,Cape Howe,12/8/2008,2001420,8,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cc87a66-7a68-11e6-bb23-23fbc77e3390,CG9,Geek Flats (667),-31.6807,152.90872,Australia,Manning-Hawkesbury,5/16/2009,2001309,26,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ccc9933-7a68-11e6-bb23-23fbc77e3390,BMP1,Guerilla Bay Island South,-35.825895,150.22657,Australia,Cape Howe,1/7/2010,2001017,4,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cde01e6-7a68-11e6-bb23-23fbc77e3390,PS22,Boondelbah Island North,-32.70475,152.22883,Australia,Manning-Hawkesbury,11/11/2011,912340251,7,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8ce30bde-7a68-11e6-bb23-23fbc77e3390,EI7,North Bay,-26.46919,-105.36143,Chile,Easter Island,3/26/2012,912341816,18,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cd65ee6-7a68-11e6-bb23-23fbc77e3390,CHMP-S4,Gabo NE Gulch,-37.5532,149.912,Australia,Cape Howe,2/3/2011,3002548,7.2,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cc51dbe-7a68-11e6-bb23-23fbc77e3390,SA6,Mouth of Baird Bay,-33.18679,134.3529,Australia,South Australian Gulfs,2/23/2009,5000389,3,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ce9005d-7a68-11e6-bb23-23fbc77e3390,PAC42,Pago Pago Harbour east,-14.28339,-170.66541,American Samoa,Samoa Islands,8/26/2012,912341174,14,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cc8c893-7a68-11e6-bb23-23fbc77e3390,MI4,Pan de Sucre,-9.40052,-140.13117,French Polynesia,Marquesas,5/30/2009,689003036,11,77,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cca768c-7a68-11e6-bb23-23fbc77e3390,TONGA4,Ha'afeva West Reef,-19.9355,-174.72811,Tonga,Tonga Islands,9/2/2009,676003741,2,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cc544c7-7a68-11e6-bb23-23fbc77e3390,SA8,The Mad Mile,-33.18396,134.377759,Australia,South Australian Gulfs,2/23/2009,5000393,9,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8ccc9931-7a68-11e6-bb23-23fbc77e3390,DE34,Lucas Point,-43.0307,147.3388,Australia,Bassian,1/6/2010,7000475,10,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8ccbd657-7a68-11e6-bb23-23fbc77e3390,PPB5,Cottage by the Sea,-38.27462,144.64918,Australia,Bassian,12/5/2009,3000207,4.5,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ceb71da-7a68-11e6-bb23-23fbc77e3390,PAC121,The Canyon,-35.90315,175.1134,New Zealand,Northeastern New Zealand,11/2/2012,912342809,10,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8ce4e0fc-7a68-11e6-bb23-23fbc77e3390,JAPAN10,Minna Island East,26.64556,127.82425,Japan,South Kuroshio,5/11/2012,912341843,5,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
